user_id,item_id,behavior_type,user_geohash,user_item_category,time,item_geohash,item_item_category
99503510,249599378,1,99nfvdb,10533,2014-12-13 15,,
21386838,155377435,1,,5689,2014-11-18 20,,
120329032,221868722,1,,6513,2014-12-05 01,,
33682194,263978844,1,95wjmab,3892,2014-12-07 09,,
100112744,114114089,1,,5027,2014-12-08 09,,
120329032,32812007,1,94d7pjt,5027,2014-11-30 22,,
122721008,86319266,1,9qu6fv9,1863,2014-12-18 19,,
106498387,195990690,1,,6054,2014-12-04 10,,
123848513,375155036,2,,11824,2014-11-22 13,,
139885879,282546171,1,95f71sw,12158,2014-12-16 11,,12158
21465106,3521364,1,,10984,2014-12-09 23,,
61457956,378903452,1,,1838,2014-12-04 22,,
65949028,245201436,1,956ofs6,2114,2014-11-24 13,,
16096940,363638968,1,,4676,2014-12-01 12,,
61457956,224184731,1,,1519,2014-11-29 19,,
21202467,47183951,1,9psrme1,6344,2014-11-25 21,,
31207229,77948483,1,,9541,2014-12-12 10,,
120346962,191825290,1,,5027,2014-12-13 12,,
79253885,227352304,3,,6513,2014-12-01 03,,
79253885,213871129,1,97v0nih,4817,2014-12-02 13,,
85120673,83921958,1,,6513,2014-12-02 09,,
39430343,114612936,1,,11834,2014-11-23 12,,
85994287,245012421,1,,10135,2014-12-12 11,,
131534140,276353520,1,,4370,2014-12-03 14,,
137384149,281643000,1,,1863,2014-12-12 14,,
83813302,65995245,1,,10894,2014-12-08 18,,
83813302,212585856,1,,11279,2014-12-16 20,,
19037604,5480832,1,9411o46,508,2014-12-12 20,,
85633095,365150173,1,,6460,2014-11-18 09,,
83813302,179478598,1,,8860,2014-12-04 22,,
4338344,310537249,1,,12368,2014-11-27 12,,
17340020,159545242,1,,4776,2014-12-17 08,,
17340020,332295506,1,,8887,2014-11-25 17,,
110509780,325577797,1,,7939,2014-11-21 21,,7939
73349802,102518829,1,,12111,2014-11-24 01,,
110509780,141086245,1,,13041,2014-12-08 17,,
79787742,362690588,1,,6054,2014-11-22 06,,
88336278,132247283,1,,552,2014-12-17 00,,
116720981,338816782,1,,989,2014-11-26 12,,
36673681,339445520,1,,5399,2014-12-15 11,,
116720981,310163839,1,,6344,2014-12-02 18,,
7881635,188707695,1,,5399,2014-11-25 10,,
116720981,35587780,3,,5271,2014-11-30 19,,
30701881,185702827,1,95ub4jv,10290,2014-12-13 14,,10290
114253675,344169008,1,,10920,2014-11-18 13,,10920
115121430,169336881,1,,5027,2014-12-09 19,,
133151533,225894240,1,,4097,2014-12-13 23,,
18785289,332567577,1,,8771,2014-12-18 06,,
18785289,186719139,1,mtobgnh,989,2014-11-26 18,,
123450171,395430370,1,,8877,2014-11-22 10,,
136062420,327523613,1,,7939,2014-12-14 15,,7939
50312387,126158586,1,,9559,2014-11-30 01,,
34453652,324686714,1,95l2a99,12368,2014-12-07 09,,
34453652,119039275,1,,9397,2014-11-21 23,,
21038500,350620200,2,96pl0r5,10894,2014-11-24 23,,
78044909,285614211,1,,5957,2014-11-22 23,,
29420856,302167883,1,96pkb2r,1508,2014-12-14 22,,
96843841,191140868,1,,1863,2014-12-12 12,,
103421620,103462152,1,,5944,2014-12-03 19,,
123867870,363347292,1,95q4mdd,362,2014-12-18 21,,362
139691381,125236030,1,,9569,2014-11-19 22,,9569
16676403,171885810,1,94dgp9b,11296,2014-12-12 20,,
98308778,263244669,1,,11158,2014-12-17 14,,
134358011,392598194,1,,13230,2014-11-21 23,,
46249710,265234806,1,,1083,2014-12-16 08,,
4579794,226542870,1,99ctkt2,13230,2014-12-02 14,,
69697214,345082731,1,,5894,2014-12-14 01,,
82302996,199676132,1,,13455,2014-12-03 09,,
94795739,11002234,1,,10460,2014-12-03 20,,10460
125871904,163629890,1,,13230,2014-12-01 00,,
100605176,102776056,1,,12889,2014-12-03 13,,
56830095,351351555,1,9466rdu,2788,2014-12-04 13,,
37780288,209175441,1,,9579,2014-11-30 20,,
12796196,183287356,1,,11335,2014-11-23 17,,
104790588,219325160,1,,5027,2014-11-30 16,,
88271974,114302126,1,94vpfts,3798,2014-12-13 20,,
94334641,226500974,1,,10523,2014-11-27 23,,
108168148,242501651,1,,11279,2014-12-10 18,,
129731705,102977666,1,95f740k,5399,2014-12-12 13,,
9860181,159722679,1,957qqi4,3064,2014-11-21 15,,3064
67819789,238652234,1,,1509,2014-11-28 21,,
9860181,379849334,1,957qpvm,3064,2014-11-25 12,,3064
81964332,61746339,1,,1863,2014-11-20 23,,
6861624,311726474,1,955l21m,5027,2014-12-09 14,,
101685919,206341811,1,9rbs2du,3472,2014-12-13 07,,
59691950,115204514,1,,13230,2014-12-04 22,,
54658244,58632567,1,956m43p,6748,2014-12-15 19,,
54658244,273068616,1,956m6q9,3099,2014-12-16 13,,
124875172,167064807,1,,11296,2014-12-02 22,,
142081324,316828044,1,,8771,2014-12-10 10,,
142081324,214523947,1,,3662,2014-12-17 06,,
85063972,145304282,1,,5894,2014-12-03 15,,
95237027,273141162,1,955j1f6,3064,2014-11-21 21,,3064
58134314,155085954,1,,11279,2014-11-20 12,,
10064430,7867952,1,,3798,2014-12-04 13,,
100854241,161055747,1,,3472,2014-11-24 16,,
102825286,49472338,1,,574,2014-11-24 01,,
99018543,24743222,1,,2825,2014-11-29 11,,
47109924,377793847,1,,11774,2014-11-29 15,,
99750042,368215414,1,,13926,2014-11-21 15,,
99750042,95593090,1,94ng9re,5399,2014-11-24 09,,
1030408,315094857,1,,7995,2014-11-23 09,,7995
99750042,164139750,1,94nemnc,5027,2014-11-23 22,,
105485068,182244768,1,9q1it7h,2923,2014-12-16 23,,
72288359,388998815,1,,12630,2014-11-21 19,,12630
128323172,248675375,1,95qqv59,9372,2014-11-27 20,,
128589059,329247098,1,,5689,2014-11-27 17,,
97464808,70268780,1,,5689,2014-12-10 23,,
13161427,165465428,1,,14079,2014-12-14 23,,
21696214,31142782,1,94p0hit,6058,2014-11-28 20,,
13745443,336618327,1,,2825,2014-12-15 20,,
71051585,146130397,2,,10894,2014-12-04 16,,
49844654,354619683,1,,2901,2014-12-16 20,,
34553782,72256349,1,mti1h2o,5894,2014-12-13 16,,
77945945,193185903,1,,2132,2014-11-27 12,,
63339028,116288529,1,,12388,2014-11-24 19,,
85336332,404271943,1,,552,2014-12-15 00,,
80954170,301393562,1,99ctj4t,4625,2014-11-25 19,,
80954170,353139274,1,99ctiq9,5686,2014-12-16 09,,
87234675,245801942,1,,13500,2014-11-29 13,,13500
80954170,180739846,1,99ctium,1863,2014-12-01 17,,
87942719,149653743,1,ffad4lk,3687,2014-11-30 20,,
59511789,23941866,1,,5732,2014-12-02 15,,
109687773,19018529,3,mtj035i,889,2014-11-28 16,,
120668928,323140451,1,,5027,2014-12-11 23,,
92954093,152974736,1,9qw9kd4,6513,2014-12-11 22,,
59511789,103051558,1,,2953,2014-11-21 00,,
10319860,121217040,1,,5653,2014-11-22 23,,
103673316,122805470,1,99ct2io,6000,2014-12-12 16,,
105069110,401513300,1,,6513,2014-12-06 22,,
59511789,105232571,1,,11307,2014-12-03 22,,
105069110,19844061,1,9rdjen2,5201,2014-11-29 10,,
106021995,350914002,1,9rf5caj,1361,2014-11-27 12,,
114008857,287253039,1,95lkjda,5395,2014-11-18 12,,
136374136,30591325,1,950p4kw,13338,2014-12-15 18,,
136374136,152153172,1,,2463,2014-12-09 11,,
141582467,295095795,1,95fijbb,5751,2014-12-06 23,,
78477282,206329009,1,9qpl774,12067,2014-12-14 09,,12067
62177780,301976954,1,,2631,2014-12-08 04,,
73424303,150632591,1,,12855,2014-11-30 22,,
6212208,200820747,1,9422sc0,3381,2014-12-09 22,,
15237890,355231933,1,,6417,2014-12-15 13,,6417
17907443,295068361,1,,13338,2014-11-23 00,,
135157689,257502136,1,,6513,2014-11-24 21,,
19146119,400123233,1,,4370,2014-12-11 21,,
93479181,192282729,1,,7582,2014-11-26 21,,
103664180,86157776,1,,232,2014-12-07 18,,
87658501,185112604,1,95ov3ve,13230,2014-11-26 14,,
62826060,32485749,1,,9517,2014-11-24 11,,
116936810,297917606,3,,4333,2014-12-12 00,,
10211498,262160636,1,,2883,2014-12-01 00,,
108879821,29067928,1,,5894,2014-12-02 16,,
109005178,35191254,1,955m3vg,5027,2014-12-08 21,,
132156365,375251418,3,,6255,2014-11-26 07,,
126143015,329330903,3,9r7k05p,2825,2014-12-11 23,,
121000755,311857215,1,97e9ni7,2825,2014-12-14 09,,
65143114,268111400,1,,5653,2014-12-11 21,,
136571906,176789639,1,,11552,2014-12-07 01,,
140397235,29293313,1,,176,2014-12-01 10,,
68342657,222262630,1,,11279,2014-11-19 23,,
68342657,24662926,1,,5271,2014-11-26 09,,
101437780,137190488,1,,13230,2014-11-24 19,,
139795059,271912524,1,,6700,2014-12-12 19,,6700
54187558,335148349,1,,8681,2014-12-05 18,,
49394233,400135811,1,,8212,2014-12-03 08,,
80443167,205646843,1,,6255,2014-12-18 21,,
86273519,319508488,1,,2730,2014-12-17 22,,
40137551,229804770,1,,3544,2014-12-07 12,,
40137551,62185891,1,,11552,2014-12-01 13,,
79678094,213488646,1,969uc7p,13216,2014-11-24 21,,
95064712,29649225,1,,10567,2014-12-07 20,,
104084848,269864635,1,95q2dhn,3783,2014-11-29 21,,
59214580,92871258,1,95q2lop,10392,2014-12-04 20,,
59214580,261745076,1,,6724,2014-12-06 15,,
138867561,231282936,1,,5399,2014-11-22 15,,
59214580,97137597,1,95q2lo0,6513,2014-12-16 14,,
56558948,342844993,1,,10392,2014-12-02 01,,
117694161,174738507,1,94cv7jh,6648,2014-12-01 20,,6648
136754847,355504023,1,,13230,2014-11-20 22,,
69766999,175256912,1,,4676,2014-11-23 12,,
50660286,95111371,1,99er1qs,8132,2014-12-02 14,,
71048860,344874949,1,,2993,2014-11-18 16,,
88815441,398790331,1,,10481,2014-11-19 10,,
88815441,251327529,1,96bp4ch,12189,2014-12-02 22,,
2742560,321441544,1,,5468,2014-11-22 15,,
57548588,161382542,1,,6331,2014-11-19 13,,
27090424,239702615,1,,5894,2014-11-23 14,,
6443596,319453398,1,,9517,2014-12-01 23,,
142051625,86135249,1,,3709,2014-11-27 21,,
74952849,79861853,1,99cjhd1,14079,2014-12-03 12,,
19831033,9646091,1,,11596,2014-12-17 04,,
10455102,383834388,1,,6648,2014-12-15 21,,6648
108810522,380129574,1,,332,2014-12-08 08,,332
68150938,389300846,1,,11652,2014-11-26 09,,
123062624,358922461,1,mtobarj,8990,2014-11-27 15,,8990
13213333,394785075,3,9rdmtmf,1442,2014-12-12 09,,
106634442,178791890,1,,8066,2014-11-19 06,,
20347929,253979736,1,,13230,2014-12-17 00,,
128997569,203097607,1,,1483,2014-12-03 21,,1483
24288984,208543463,1,,10643,2014-12-12 20,,
142120051,128111500,1,9q92dnu,3660,2014-12-01 22,,3660
24288984,135970955,1,9rnek70,1877,2014-12-12 15,,
16740912,348628910,1,9qp9v6m,4582,2014-11-27 19,,4582
37309352,286749412,1,,4510,2014-12-03 00,,4510
17757886,226520289,1,94f5wlf,6724,2014-12-13 09,,
131790847,200771698,2,,6513,2014-12-06 21,,
37309352,171682088,1,,6512,2014-12-12 00,,
141187200,3628360,1,,6000,2014-12-13 18,,
43794910,241622441,1,,13230,2014-12-15 00,,
25414648,145923985,1,96unoo7,11508,2014-11-23 11,,
79134636,18254676,3,,6513,2014-12-12 22,,
35324602,180415046,1,97esf7d,10894,2014-12-16 10,,
86785531,106518126,1,,9820,2014-11-21 08,,
6345483,214600714,1,,814,2014-12-02 23,,
6345483,351857715,1,,9261,2014-11-21 01,,
26857141,48706049,1,99222tw,6513,2014-11-20 14,,
75070176,345821878,1,,10392,2014-12-06 20,,
65162644,132378361,3,,10523,2014-12-10 23,,
9573620,358802809,1,,7582,2014-12-05 09,,
89931597,353674953,1,,3956,2014-12-13 19,,3956
103504610,223551187,1,,5027,2014-11-26 02,,
103504610,265299617,1,95rku6d,5689,2014-11-21 23,,
84340253,301605235,1,99aasev,2261,2014-11-26 14,,
89931825,120185043,1,,10785,2014-12-08 18,,
74086991,293148277,1,,7876,2014-12-08 12,,7876
112707614,329091589,1,,4370,2014-12-09 00,,
121083008,35153104,1,,9559,2014-11-22 19,,
126808944,156209578,1,,11821,2014-12-10 09,,
77802678,352761422,1,94g0ghb,5503,2014-11-27 23,,
60535085,74935024,1,95qqu2m,5894,2014-11-24 12,,
110522016,197810584,1,95w1rcw,5399,2014-12-16 13,,
74534491,220202818,1,99ctjrd,13515,2014-12-02 13,,
134928476,175136630,1,95riakr,7876,2014-12-13 13,,7876
139590290,268104501,1,,5399,2014-11-19 20,,
83369179,341664310,1,95q19gs,2993,2014-12-08 21,,
41705089,24028703,1,,12493,2014-12-10 21,,
64471307,310806072,1,94j9fia,5894,2014-11-23 19,,
68259655,6958877,1,,11482,2014-11-25 22,,
121000384,160670916,1,,10901,2014-12-12 23,,
83313393,283422795,1,,4210,2014-12-02 08,,
56462249,298949666,1,,5894,2014-11-22 17,,
25751195,169044565,1,,12261,2014-11-29 04,,
102649446,77278750,1,9qsf4ua,5145,2014-12-01 23,,
51013339,248236603,3,95ublwv,13374,2014-12-05 21,,13374
108129951,20938421,1,,10049,2014-11-18 17,,
5396057,51142542,1,,5689,2014-11-21 14,,
73278658,353441065,1,,5894,2014-12-18 18,,
131472598,397362652,1,,13230,2014-12-04 19,,
75819271,112541930,1,,5027,2014-11-18 09,,
93050081,225956708,1,,6512,2014-11-21 16,,
101256206,348520369,1,,9061,2014-12-06 09,,
101256206,51360903,1,,3064,2014-12-12 00,,3064
29511444,294434312,1,,6513,2014-12-05 15,,
63625417,210850326,2,,7957,2014-11-23 10,,
80563035,156819698,1,9reft17,4582,2014-11-30 22,,4582
62989173,403328219,1,96t7egq,9247,2014-11-24 16,,
96234838,197488747,1,9504eni,12170,2014-11-27 11,,12170
13872334,137660375,1,95rijjl,9130,2014-12-05 20,,
99059817,76140305,1,9557gno,7549,2014-12-17 19,,
20643274,65819637,1,94aoaql,1863,2014-11-29 14,,
27626311,143963016,1,,6344,2014-12-06 15,,
22393155,24592214,1,95q3ail,12569,2014-11-25 12,,
101305944,339540290,1,,5399,2014-11-23 20,,
22393155,327515623,1,95q3ajg,7694,2014-12-04 20,,
28373415,286993749,1,,5017,2014-11-23 09,,
73024133,86890389,1,,4264,2014-12-01 13,,
28373415,208151318,1,9r5f5pt,7811,2014-12-08 21,,
112171699,5135114,1,94h2q7k,11317,2014-11-19 08,,
112171699,99890751,1,,3958,2014-12-13 09,,
28373415,222126395,1,,10567,2014-11-19 15,,
83424956,221709948,1,ffev2ii,446,2014-11-27 21,,
61754447,361587084,1,,8586,2014-11-22 20,,
122338823,328203470,4,ffjf2ke,10533,2014-12-04 20,,
28975138,231497082,1,,12819,2014-12-01 04,,
40979555,380409455,1,,1797,2014-11-18 16,,
107765078,159040081,1,,5084,2014-12-04 11,,
109127316,250590292,3,,7957,2014-12-16 15,,
37711820,25792599,1,,5689,2014-12-01 21,,
26752434,358195534,1,956mib7,8095,2014-12-12 21,,
77139316,65228544,2,,11489,2014-11-20 07,,
28415553,371180581,1,mtobcne,9559,2014-11-21 20,,
38968501,126331703,1,,5878,2014-11-26 01,,
49646570,352526939,1,95u2skr,1863,2014-11-24 12,,
107857272,56145135,1,,3921,2014-12-15 12,,
47220515,150278475,1,,9614,2014-11-25 16,,9614
79062073,186711924,3,94fr11i,2513,2014-12-08 20,,
29383294,24516262,1,94a4ifu,6576,2014-12-13 20,,
29383294,321096279,1,94a4idi,6576,2014-12-13 20,,
109258006,126960828,1,,13230,2014-12-03 08,,
29383294,321157165,1,94a4ieo,1838,2014-12-13 21,,
54214799,173506451,1,,5399,2014-11-29 17,,
62360262,334435546,1,,436,2014-11-19 17,,
62478205,101196406,1,,11552,2014-11-25 09,,
45473276,311242107,1,956957n,1083,2014-11-18 09,,
100929958,392100169,1,94eaf6t,9820,2014-11-29 15,,
125912657,48181310,1,,3241,2014-12-14 23,,
82245480,273569519,1,9qw929q,5395,2014-12-07 14,,
89886681,20534109,1,97j6owo,13230,2014-12-17 22,,
89647768,390140058,1,95qt33a,5027,2014-12-10 20,,
135537004,402423162,1,,8291,2014-12-17 19,,
89647768,354832357,1,95qt3vg,3472,2014-11-28 18,,
11189891,383305821,1,,10894,2014-11-20 23,,
4346474,387306494,1,,9614,2014-12-12 21,,9614
6375695,71190025,1,9qv9eje,4640,2014-12-07 22,,
55257797,328916289,1,,6513,2014-12-16 19,,
55257797,349575560,1,,9247,2014-11-28 20,,
42743566,185549907,1,,5751,2014-12-15 20,,
42743566,4926138,1,,5271,2014-11-24 13,,
44683766,3450531,1,,7032,2014-11-27 20,,
65961855,177535248,1,,2513,2014-12-09 18,,
131231135,135281359,1,,7195,2014-11-22 00,,
71446393,155780990,4,,2048,2014-12-12 23,,
80345747,257657924,1,9qv9k1e,5689,2014-12-18 08,,
21217939,100783069,1,,6000,2014-12-05 01,,
112589064,137571523,1,,3687,2014-12-14 20,,
83389532,382411450,1,,1863,2014-12-16 05,,
88950524,262918689,1,94h6gsp,5689,2014-12-15 12,,
113285889,3040932,1,,14079,2014-12-08 04,,
64675604,360848762,2,,7079,2014-12-01 05,,
116223148,260441081,4,95u13ma,4869,2014-12-12 14,,4869
115802990,181642837,1,mt5fg9s,5503,2014-11-29 18,,
25142712,338392786,1,,6936,2014-12-07 09,,
117659423,132630644,1,,446,2014-12-08 22,,
16330947,337072722,1,,7957,2014-11-26 06,,
122443173,113016891,1,,5752,2014-11-21 10,,5752
83062037,389804893,1,,13189,2014-12-08 22,,
13034876,140807799,3,,2687,2014-12-05 21,,
28967361,50674732,1,,6541,2014-12-01 11,,
19277570,15383666,1,,4116,2014-12-04 12,,
132155086,292644973,1,,5993,2014-11-30 12,,5993
132155086,301591683,1,,4676,2014-12-01 19,,
86756157,350346629,1,,1488,2014-12-08 05,,
32432926,254946328,1,,6513,2014-12-03 23,,
17007569,153865521,1,,9829,2014-12-12 21,,9829
9774692,53188662,1,ffevrd4,5204,2014-12-08 14,,
92243806,401915395,1,,3879,2014-11-28 02,,
44806939,122760693,1,,1863,2014-12-17 13,,
111213707,286275692,1,,3475,2014-11-24 15,,
6303684,242610807,1,,4609,2014-11-18 20,,
75986489,88413908,1,94drwf7,12819,2014-11-20 10,,
130576689,4858107,1,9qpbqav,7957,2014-12-04 16,,
93471096,357342647,1,,11499,2014-12-02 01,,
7234861,134576321,1,,13754,2014-11-22 01,,
7234861,120463744,1,,7195,2014-12-15 12,,
139756567,333167438,2,949g5im,12388,2014-12-10 13,,
107874169,305541505,1,,13154,2014-12-11 11,,
26857882,302817156,1,,8796,2014-11-26 21,,
50721809,169159849,1,,13555,2014-12-01 18,,
64707730,358669611,1,,3947,2014-12-02 15,,
30717687,137993485,1,,5273,2014-12-16 00,,5273
66297767,282874490,1,mtob6r2,6209,2014-12-13 17,,
106342906,203694023,1,ffadqud,2774,2014-11-21 07,,
106342906,373755533,1,,12981,2014-11-30 19,,
97357434,150593843,1,94h6bea,8291,2014-11-26 16,,
36404374,179750650,1,,6054,2014-12-09 13,,
42986678,81254361,1,,9478,2014-12-05 00,,
83764719,371251117,1,95mqaue,2431,2014-12-13 10,,
71386658,198274577,1,,9516,2014-11-27 16,,
97795315,142967701,3,,5232,2014-11-30 06,,
2319819,63894659,1,,11241,2014-11-22 22,,
42208524,224724487,1,9579eqj,3747,2014-11-21 13,,
26123580,283082077,1,99chvgb,5232,2014-12-11 18,,
33852986,83993780,1,949f3u2,4753,2014-12-03 15,,
59654133,290207797,1,,13945,2014-11-26 19,,
45542148,325511059,1,,12569,2014-11-18 20,,
60330578,256523385,1,,6344,2014-12-02 14,,
46405869,136365512,1,943wqi6,4364,2014-12-15 09,,
63394949,254083957,1,,2953,2014-12-05 06,,
127698085,59879329,1,,6513,2014-12-01 20,,
127698085,399828825,1,950auwh,5894,2014-11-19 21,,
73245647,288404650,1,,5027,2014-12-12 20,,
136769457,369726545,1,,3662,2014-12-12 11,,
136769457,360612480,1,99cuqw6,9053,2014-12-15 17,,
85063376,398821719,1,,3879,2014-12-08 09,,
15957740,179304804,1,96knbct,12982,2014-12-09 11,,
88374425,166273978,1,,5689,2014-12-14 22,,
115343862,396573907,1,944lqic,5503,2014-12-15 14,,
25455279,101341277,2,,5894,2014-11-21 21,,
115078779,178196715,1,,7841,2014-11-21 05,,
52116816,167395590,1,,444,2014-12-10 01,,
11993970,340854349,1,99u47eb,4370,2014-12-05 08,,
11993970,170873902,1,,4435,2014-12-02 12,,
123848007,369889797,1,,8986,2014-11-25 19,,
24217106,177464638,1,9713q4r,11797,2014-12-14 21,,
24217106,336326294,1,9713q9e,292,2014-11-27 20,,
24217106,242674295,2,9713q74,5894,2014-12-03 10,,
130497558,287939596,1,,8040,2014-12-12 05,,
83570876,234122658,1,94fqm5e,10314,2014-12-08 16,,
35974755,349691756,1,,6697,2014-11-30 23,,
44193672,89161736,1,,11,2014-11-21 16,,
44193672,46530539,1,,5329,2014-12-08 16,,
59567091,249322189,1,9519pws,13028,2014-11-28 12,,
59567091,288631289,1,950toco,492,2014-11-30 16,,
59567091,18166613,1,950tobk,9753,2014-11-23 15,,
59567091,187560876,1,,4840,2014-12-11 22,,
63398160,209666804,2,,2825,2014-12-11 01,,
29791483,252856798,1,942dtiw,5027,2014-12-05 13,,
79243483,47687669,1,,437,2014-12-06 10,,
88811781,146920811,1,,6981,2014-11-20 12,,
90047532,34247424,1,,1483,2014-11-23 18,,1483
61925056,144179323,1,,5894,2014-12-12 12,,
117026591,25432873,1,,11508,2014-11-28 00,,
21023173,191125901,1,,11537,2014-11-26 23,,
131826831,88610386,1,,5899,2014-11-22 20,,
64309062,145465162,1,,1863,2014-12-02 09,,
25518563,305428658,1,tfvgafl,7917,2014-12-04 22,,
109647745,397908173,1,95bjt6m,11279,2014-12-17 08,,
96545886,27869598,1,,8010,2014-12-13 00,,
97175671,268611138,1,,5395,2014-11-28 14,,
75301293,120227766,1,,1810,2014-12-05 07,,
71142425,278176907,1,94j6td2,13230,2014-11-18 08,,
50960524,401251598,1,9rneeep,4844,2014-12-10 13,,
107351947,389627979,1,,9752,2014-12-07 00,,
15791958,197456873,1,94eb214,5127,2014-11-21 14,,
126690366,313867826,1,,3085,2014-12-01 19,,
72605828,115464680,1,94isb44,8874,2014-11-23 22,,
8596951,348623335,1,9h45keu,13230,2014-12-09 17,,
81901472,239493621,1,,9816,2014-12-07 09,,
29245673,393208760,1,,14079,2014-12-05 10,,
81608134,35126621,1,94ihhdo,7712,2014-12-10 22,,
117287549,136522469,1,ffe1ljf,9664,2014-11-23 21,,
37573814,6365261,1,9rgsu3v,12170,2014-11-25 23,,12170
93745270,111017441,1,,3064,2014-12-05 18,,3064
126399162,256266481,1,,3544,2014-12-12 20,,
101435898,355519518,1,9qkgjbi,13230,2014-12-09 18,,
40364499,374713615,1,,3925,2014-11-27 21,,3925
40364499,11494927,1,,7767,2014-12-07 04,,
119687214,358521583,1,,3067,2014-12-09 22,,3067
5358079,293340395,1,,9363,2014-12-06 06,,
115757977,169402360,1,97rcqw9,1863,2014-11-21 09,,
71223370,66622940,1,95qhmgp,2153,2014-11-25 16,,
79876720,205726110,1,9qsno69,4670,2014-12-04 21,,4670
87983348,67619325,1,99c1a2d,436,2014-12-17 08,,
2172795,96105205,1,95qq4ut,8129,2014-12-05 15,,
191366,246665036,1,mtkctnv,2261,2014-12-04 21,,
108266017,327514156,1,,12863,2014-11-27 21,,
124299878,205844255,1,,3660,2014-12-16 12,,3660
126157375,134681035,1,,11756,2014-11-20 08,,
86723232,14563782,1,,13230,2014-12-17 18,,
41564229,108967679,1,,3252,2014-11-21 18,,
65848846,389016728,1,,784,2014-12-04 10,,
61336461,308604747,1,,3940,2014-11-26 12,,
141604126,118491405,1,,4083,2014-12-08 13,,
16601904,223039352,1,,6648,2014-12-12 10,,6648
21185597,86108900,1,94lelg2,5894,2014-12-04 23,,
90333804,393096563,1,,10984,2014-11-21 06,,
67514411,261599183,1,9rgpq0u,7572,2014-12-03 14,,7572
130540064,23874457,1,,5027,2014-11-28 08,,
102923008,261543379,1,96abnvj,7955,2014-12-15 14,,
130540064,399601301,1,,5232,2014-11-28 13,,
67202688,230927564,1,,4116,2014-12-01 11,,
83974192,237258951,1,99nfsl2,5027,2014-11-26 21,,
30838173,341744638,1,,2825,2014-11-23 23,,
84247610,192375919,1,,5232,2014-11-21 02,,
107034437,85158215,1,954aorr,3770,2014-11-30 10,,
31190628,168745254,1,,13230,2014-12-08 23,,
47813095,142747101,1,,7618,2014-11-30 00,,
77306409,198414610,1,,3988,2014-12-02 08,,
119616442,260313287,1,,1863,2014-12-18 14,,
69953834,51560791,1,94eb03l,4370,2014-12-01 22,,
127377977,184531283,1,,3156,2014-11-23 09,,
69953834,128358603,1,94eb03r,3760,2014-11-27 20,,
69953834,213470336,1,94eb03a,3760,2014-12-16 18,,
136342745,22267861,1,942hotu,2825,2014-11-25 21,,
807106,100614025,4,,4276,2014-12-18 17,,
111768420,58511812,1,,10392,2014-11-22 13,,
111768420,45019983,1,,4116,2014-11-27 20,,
73462715,118234104,1,,10533,2014-12-16 09,,
122885474,326563988,3,,5399,2014-12-06 16,,
45796530,297997031,1,,11279,2014-11-22 12,,
134479240,177116120,3,95f6u4k,9820,2014-12-08 16,,
58812216,100498728,1,,8010,2014-12-18 17,,
86239261,172984360,1,,10567,2014-12-04 08,,
75292590,355652213,1,,1488,2014-12-06 12,,
72062153,6853775,1,,14079,2014-11-30 22,,
98664722,290475020,1,,2866,2014-11-26 14,,
113305568,48299394,1,94eb2o0,7957,2014-12-15 15,,
120088923,290962735,1,,5653,2014-11-19 08,,
108983810,257207031,1,muiol4k,12630,2014-12-13 15,,12630
134904941,9925729,1,,6054,2014-12-12 05,,
135402088,300413390,1,,5503,2014-11-25 02,,
19282406,339420526,1,94dstrd,5271,2014-12-17 21,,
126784328,77765214,1,946jq7r,889,2014-11-26 10,,
126784328,54457738,1,946jq1u,12345,2014-12-12 11,,
48677702,372723658,1,94gnqeo,6576,2014-11-27 09,,
66924694,14798598,1,9ram4qr,4245,2014-12-14 23,,4245
67898761,32547771,1,9rdjk5v,5399,2014-12-10 22,,
45487249,264728289,1,,5503,2014-11-20 16,,
52808446,183072149,1,94kkwff,3381,2014-12-09 19,,
139948662,275834051,1,,10544,2014-12-15 01,,10544
9652974,38148289,1,,6513,2014-12-11 11,,
116277143,382818552,1,9qv97og,9516,2014-12-07 20,,
125227357,299265242,1,,13500,2014-12-18 08,,13500
142060721,260824122,1,,9247,2014-12-06 01,,
3731463,132101244,1,954aage,5271,2014-11-30 18,,
5478302,67939689,1,94dddk9,3064,2014-12-07 22,,3064
82259162,389698475,1,,6513,2014-12-04 07,,
136482907,172259887,1,,5027,2014-12-17 22,,
93311801,392447157,1,,831,2014-12-09 23,,
632347,199918299,1,,7670,2014-11-27 13,,
20379505,384558610,1,,6513,2014-12-12 20,,
99795650,348969043,1,,3783,2014-12-15 04,,
104321764,329947787,1,95gtjtn,11552,2014-12-15 21,,
104321764,346743937,1,95gtjth,3381,2014-12-15 21,,
81322348,366141160,1,,2825,2014-12-06 14,,
49520808,33826485,1,,13547,2014-12-11 22,,13547
121306092,211629831,1,,9835,2014-12-18 16,,
81611585,35384661,1,97lntm2,9516,2014-11-24 09,,
121306092,57305761,2,,7957,2014-12-07 21,,
32019585,98783278,1,,11967,2014-11-22 22,,
140546553,56109999,1,,1962,2014-11-28 06,,
49512453,376841880,1,,11552,2014-11-21 10,,
28638001,267174197,1,94cp6en,9179,2014-12-09 19,,
71929773,295622935,1,,9516,2014-12-04 15,,
5315279,52833166,1,,5894,2014-12-17 16,,
5315279,197300543,3,,5232,2014-11-25 21,,
96495511,208371278,1,,10392,2014-11-28 23,,
